company_id,competitor_quality,competitor_price,competitor_innovation,competitor_customer_service
1,8.613688761194023,6.190733268328481,9.869002066785747,5.403077025848009
2,8.28364742360804,9.542172759396877,7.720993312518511,9.697842945125828
3,8.54382827614577,7.340345271171451,6.376195905185042,8.77566808722598
4,5.041818409384286,7.331497064699094,8.547194323169874,7.933119591418313
5,6.0883369979026805,8.802878212276411,6.357460012713556,9.142193354694953
6,8.308421441999283,5.772461020024629,9.521216457037825,5.400933784060566
7,7.419946840898736,7.436326770500254,6.873609852536882,7.384194388665621
8,5.0265673783417295,7.149926070605298,7.749342813881026,8.150465634308317
9,9.022473212159111,7.98455345273328,5.252865519121144,9.143264530591447
10,8.864047866451687,9.997788516252193,7.130606189761154,8.917347800246338
11,7.742095814967813,8.847244470410235,9.161817698304976,6.385346248566998
12,5.332316628881361,6.989328515087136,9.02824402681671,9.704400847796022
13,8.832575247662923,9.137765261370234,6.121592794267631,5.621729207154352
14,7.918567938656819,5.853541816562401,6.130395355052814,9.37566809310576
15,8.909799885789795,5.152318431544801,9.086526561066183,9.854701248023094
16,8.758734961979203,6.022241862321366,9.651992100846627,5.885767616113128
17,9.015010359789185,6.702057780571298,5.476804606365018,8.610330321018926
18,7.590040332023124,7.552903787297799,7.250293197131127,5.201427593889992
19,5.701622590967575,8.075645702705998,6.687271394821145,7.027114125695775
20,8.355787366898443,9.55302858607211,9.353442277287197,7.58141649598837
21,8.102368925259853,7.549270047752288,5.417624573400094,7.9032261295481705
22,8.711265935995435,7.506378223128647,6.0556297127901875,9.679686241242798
23,5.849405030253677,5.2512150491149105,8.762341687932471,8.361253436470975
24,5.974875999501446,5.174557763281119,5.256469244906078,7.4063897560961856
25,9.452047586096644,7.755799809581861,7.462676903571446,9.048375181329448
26,8.749888992260354,7.190893066241722,7.2105351733986005,9.752664104772045
27,9.541142443501615,9.195901974901492,6.6720058949437435,5.110330743411454
28,8.793576605819604,5.803397923559226,6.972861576594619,9.912606361280194
29,7.98577652995151,5.124858310585248,7.649702934651165,5.430660695318402
30,8.270663685139368,7.2451938396506295,5.806836791941915,9.071933896343808
31,9.44563961970005,6.187392783761288,7.859979391417964,6.401673762757063
32,7.894033772559703,5.248071866694187,9.02716164649993,5.660898288769359
33,8.161956621641938,8.622991434238145,8.800804648950795,7.199278198569175
34,5.782383580018003,5.557964999786237,5.769499523468868,8.219782897238067
35,7.369606100580514,8.041597500038858,5.746247348707369,6.904759225117375
36,8.581985559790494,6.405248750834446,6.340871838724567,5.272827041413494
37,6.354713491581827,5.86748025177511,6.805373631705186,7.997305698293583
38,6.011270902622675,6.898757614596587,7.042277907042413,9.512016380553373
39,6.569134041122078,9.007228881114768,8.398486084166727,6.916076829736259
40,6.207503139964167,6.960467884522863,5.283402160829177,6.081663888154135
41,6.0745631851819795,8.753848246055279,5.173363521130332,7.212886729664077
42,7.124254214340435,5.627431483995753,6.959552814719546,5.241813555243905
43,9.53919256941767,8.863857098325395,8.485818460689902,9.102437922401375
44,7.535298233693592,6.184666624533243,5.967176714782413,9.131704054750934
45,5.939601904076615,8.386965649444363,8.207522406281258,7.940002317148142
46,5.3848583469043705,7.828907774204982,6.299140689701497,6.765514444691947
47,8.480780725689627,9.645723586058438,9.430430544067582,8.998916822228917
48,6.913993822181939,6.93661258987657,9.478449721333082,7.773435123941836
49,9.109154732926797,5.330825944172203,6.486436021406632,9.129661542750082
50,8.29755384320385,5.095777427756264,6.149968769816203,8.157293962915103
51,8.981207252706842,9.134292804863765,7.056519860331156,8.922027366063986
52,6.359730197092244,7.623678188307161,6.202657925900743,7.992814966088799
53,8.46179461230529,8.876220259174747,8.361919216458517,7.070705341078331
54,6.320309923468594,6.172128000057573,9.130323422741426,9.789729299630688
55,9.695342397251459,6.7254187275661685,8.365460654556085,7.7055691243942235
56,8.181871407666872,5.1505193610565945,9.121752236246747,8.025447592702692
57,6.622559000876711,9.80746162287056,6.984960811037371,6.102438197073746
58,6.347559311461364,8.339339533504067,5.781584853544304,8.128253947136383
59,5.954632925358218,9.666025438796531,8.689754736987961,7.8580382474147195
60,8.47320479446864,6.327482037145362,6.802372525707769,5.9241919897351245
61,6.093578064989637,8.057318056128304,8.356354126145662,5.297935486765718
62,7.9765163296374455,8.392499841463188,6.353219709908828,8.021796598573856
63,6.323175134626787,6.587748501287942,5.406148174033364,8.818461346751603
64,8.309844723969343,9.240546175078151,9.962908977438817,7.617006854610041
65,9.074698642702696,9.735807314501239,5.781007539652997,6.133863126598229
66,8.890126215723265,9.424275588480022,9.942104969817406,8.332609883465175
67,8.804256654653908,8.695334879696862,9.886399662832236,5.400528633048011
68,5.93861202846126,6.38732339862477,8.969090519540199,7.2091685240097725
69,5.441924734922593,6.4080802105281585,8.297114810409987,5.816833791992101
70,8.494744142436929,9.81680160223019,7.889035251255423,5.922295255299417
71,6.841736068971756,5.05142247967846,9.330507726889174,6.011469745791018
72,7.161731132016737,8.580249866210723,6.44719760809744,6.9335352852198895
73,5.155745463966955,8.531230812776311,7.338406062424385,5.255751028101988
74,6.297882246375246,8.113447704748987,8.096949846832509,6.9889672046454905
75,5.16838201937232,9.950544230434328,7.055952379347455,7.558537235573504
76,9.395928863006239,6.559397178818626,7.13743227045134,7.4164714248316255
77,6.216983416092653,6.699859318966241,6.651423337510423,6.913920502015203
78,7.786685847865041,5.3946970147327775,7.82115908342268,9.195733040353762
79,5.1948966033056525,7.213990682718688,9.25287264007558,5.72663346210252
80,8.33423695652829,6.305242631174241,6.0076418900315645,7.52848371890687
81,6.615136728770469,6.7169335108882215,9.672165193767206,5.310207084782771
82,9.48959593478833,9.172858951278139,8.445438268741148,5.3557783943895485
83,9.440590944670179,9.677422567637478,9.11636606340015,7.8693292483854815
84,6.626453091808739,5.928665360025928,7.780953463150058,7.830092124439105
85,9.504804478452339,6.862544657767329,8.897583507120316,9.390167564222285
86,9.980788367493894,9.643152810576971,5.081001986697336,7.789368378300366
87,9.127078320619741,5.309042303446113,9.091902123897675,9.798955102024252
88,9.224356738776144,5.4618026405568925,5.200694295426833,5.243474241999649
89,6.24504368054545,5.813954946031147,9.449566881814313,5.490038423903705
90,7.8835119942887815,7.976064170634373,9.959813736193215,5.220329307851907
91,5.336279569836839,5.752361355029987,6.470337310883889,5.9263842516677006
92,5.474589684108349,9.840381907253668,6.051592781428968,7.70635055470839
93,9.994463060166453,7.233572636292601,8.826816819290205,8.22786090713714
94,6.633196247129555,7.507589801750832,6.2651317046012664,5.2279257897433435
95,8.740919560244231,6.233293079027033,9.327811915861018,9.729854449227997
96,9.033325265134081,7.354801262173668,5.5142129607873835,9.210826883251904
97,9.290116355036146,8.309568163185057,5.629775981896791,6.4830624107854655
98,9.988141487010783,8.755885684770213,9.895757775503078,5.385937651132339
99,6.207482426284339,8.769340413549564,8.369194491350022,5.849435366095286
100,5.201754134298499,7.889455563470442,9.234436122144764,5.634722068774863
101,7.05595758997293,9.521798874969285,6.62164688675759,5.616418896494734
102,5.650403349144735,9.087039236530547,8.382418747603023,7.5928084433286696
103,5.112129445810275,8.785240573493127,7.971209136542986,6.229237212467002
104,6.802134135707431,5.2780276084023034,8.015750600614735,6.790698582645723
105,8.918691255376181,5.034389811098246,8.412662297688609,9.947526666921611
106,7.8309034561253545,6.062236385977364,7.876795865645493,8.421571244626724
107,6.56388994605177,8.317617969567262,7.14531184651333,9.744903335235007
108,8.271710027463598,7.055987444412729,6.379613471902735,5.712782775165578
109,6.160090901544054,7.012031296496559,8.84290665456601,6.910697374162846
110,5.071907230360425,9.422934441148069,6.131362150015931,7.773659016411772
1,8.821766932182136,9.477814240659193,8.46177153077207,5.38379030944369
2,8.118715424320046,9.54587632026793,6.166664113246633,5.020937218139789
3,8.811513122504799,6.569390382575136,8.12665084977227,8.352171668984587
4,5.194690083438328,8.45527906369631,8.735391335645144,8.209097584007177
5,9.18559813915326,6.358165906371848,6.093569444532696,7.053944049998059
6,8.097631000181517,5.953049165372249,5.2997165043065415,7.448220380160163
7,7.816976753563201,5.923162286736846,5.6548687149708705,7.077215002960449
8,8.123070240572659,6.71053810431797,8.029984836355126,5.120025224224444
9,9.322166234341822,7.1497880988991085,9.247232031128679,6.676858031087312
10,7.934682532794535,9.154745855275342,5.224984106177121,5.885411276986449
11,7.904751899440896,5.59945546736356,8.670756295208232,5.492120945506843
12,9.95339578532883,8.674629236974472,6.70659322975026,9.783602169446748
13,8.78365083534284,7.657274570946527,7.392641849597613,7.996798625210828
14,7.211469027255676,6.4397267133799625,9.644297749227828,8.643281421183014
15,8.536985000164638,7.4640979226641235,6.659857523679227,6.576818716330587
16,6.946152358458942,6.499710348885113,7.32668466969743,6.965735647470076
17,6.144377312417495,7.9804097761915305,5.0684120738034055,6.1846199694836175
18,7.984259384438797,7.169219614276221,5.4079936000241915,5.4848283548271235
19,9.640910490569757,5.822027645394393,6.29295795567392,5.895158187207919
20,9.645697600077312,5.5829153727784835,5.139261204105372,8.987570226482429
21,6.709526390527452,7.73347841036065,8.156876630241255,8.38772902591888
22,7.638387331108475,9.512065166430517,7.131991784008113,7.734644379927385
23,6.058179492849306,6.719788432788428,7.74072601364011,7.37544936433384
24,9.978155547494417,8.665000536113116,5.873235929481647,9.612171418280623
25,9.90558953933968,8.293306774698834,6.479660147183081,5.363674738893342
26,8.247544648537236,9.657774571547405,8.319122374263625,6.403004066189579
27,9.022070298387366,9.104905086495705,9.826513618152,6.7496892678535705
28,8.5755008064185,7.833026294527315,5.252083868011046,8.91212906106394
29,7.965791095197341,8.285152491170535,9.45192160427633,9.962573100809855
30,5.266739984944488,9.491932332920175,7.884406006556042,6.203352573785765
31,7.273821712763305,6.997593922934674,7.8195978337781185,9.371536670685403
32,8.373931510837053,6.633973529288887,7.501392676038802,9.153113802158956
33,8.387658069418423,5.054055418175982,5.346970429520917,6.123286988208833
34,6.865613092111918,9.132755370957321,5.449384258680803,6.996662900996113
35,9.708459933290154,9.004903502016823,8.00456002829543,7.048364346462596
36,5.836785161183905,5.522272590500757,6.704792857177791,9.891103342632793
37,7.501797231077803,7.884286905663501,9.586340332888403,5.904459506894492
38,8.454419882754113,7.319908490834437,7.032952686797361,8.99578985552391
39,8.485679029459046,5.5935454775455575,5.716407293513205,6.670963570865549
40,8.243194783844078,9.902841135303618,8.57359416751018,8.654351728880801
41,6.376441067259301,6.073479437316777,6.466767107205049,7.1000550214783145
42,5.78103284343311,5.336170900452806,7.627351536779466,7.8917988155827
43,8.179701634133554,7.974236897509548,8.489163927525851,9.163058866630656
44,7.996510580697189,8.694333385665164,9.501320556010352,9.02082782491942
45,5.896780051446205,5.162217230235935,8.96095597400838,9.332115917698502
46,8.525695727852817,8.293588193635111,8.38180533936362,5.298086626723295
47,7.275859958668282,7.661459379757272,8.398165911975717,8.460252765198724
48,8.338802958015766,5.516325044375242,9.729623220160432,5.699936883608815
49,9.186835398850754,5.86261938473181,6.47912048748268,7.079092840092055
50,5.848642142884616,7.839871486580403,5.005560470980937,7.742942075273442
51,5.095724339984184,6.481788067566442,6.359772796990994,7.013697423734154
52,8.895512931978935,9.69157864325658,6.0894568981337205,7.598058379015038
53,8.04848712576308,9.093701147420255,8.30917292556999,9.982631543993095
54,8.498197848110609,9.917836032568315,8.168557998827644,5.676086568564274
55,9.190774874943212,6.29835419475207,7.967306913523619,8.377280226682128
56,9.014054674122502,9.848618163989885,5.081217216047269,6.980004831928076
57,9.804600734644122,7.156169348957789,8.643890272253238,5.665048994536644
58,7.679675394260591,6.737593976568773,6.6176520624274575,5.793683816871548
59,7.442478163299526,5.251747634846766,8.325279945033156,9.746365531228085
60,7.00943599945365,5.263826289298013,7.782892142510766,9.39800748355881
61,5.768455214221023,8.460056279733273,6.713654627139536,9.535209802075109
62,7.863036164410112,7.289644972170139,5.672881335520539,9.957663879136932
63,6.385062621629894,6.132608130180529,5.472094488302405,6.0415769500425895
64,9.606537561064878,8.069851531626163,9.157591665561117,6.777196686820309
65,7.915954021385488,6.264290591250556,9.591987710407789,8.346095149624333
66,7.964200902540551,7.888158771722113,8.248940233821498,7.419012699303236
67,6.774623304385051,6.796043734913452,5.517170574302417,7.0919476668916674
68,5.259946759888537,9.117761133059094,7.0101360844412035,6.789056246677966
69,5.158718826864943,9.103480803833897,8.644696000525787,7.968903159717261
70,7.116675720765988,7.386751990612007,8.89910442005034,7.87796714320041
71,5.422826890486189,6.754095546675078,5.591093111455443,5.807289170321201
72,8.034234777700696,6.8127989827954725,5.000153594226912,7.358699187592196
73,9.404865028198287,9.02857262834109,8.560685229403024,7.767358881049249
74,9.41457408259361,6.6408974139880605,6.782980879931028,7.851434693656953
75,8.295227050661161,6.04529686853423,6.272406658091301,6.0505359645617585
76,6.056159157364656,5.423441709376534,5.064487348947627,8.711356961261433
77,9.31498415679436,7.333465604422042,7.701497033807499,5.125995474105348
78,9.43046717656604,7.41066049459921,9.25575367712991,6.774159277715813
79,5.983267924764793,9.204543552014535,9.788158231362939,8.901063242678168
80,8.687130428853386,6.10619348223032,7.828724753066446,7.819464605277012
81,6.432597744635615,6.904956368341999,7.572306638699471,6.305812162554301
82,9.01320156176465,9.042028694468454,5.425281927446205,8.474765596715239
83,9.986189499518012,9.118118053744867,7.744364007712999,7.836954720780367
84,5.1501300266469645,6.923055379893841,6.899895394826974,8.981218047281935
85,9.48682932895466,7.295620116433405,8.035676404417885,8.675125930949116
86,8.11315266799329,6.516429454246415,6.943631739382734,8.050539610181174
87,9.866913095824106,9.66277439209656,6.201495617251833,7.44088837655407
88,7.325047587632138,5.593218828707902,5.474826376141882,5.665910628337617
89,9.236939652856869,9.66874711500735,6.574592222944479,6.306665089426919
90,5.311970342991386,8.419332259176716,5.483224171438762,7.095497364585427
91,6.6763952503914785,7.657860763433656,5.88448475411992,7.996496435031943
92,5.335082688756049,5.16329530392248,9.936680792897729,7.568539276076525
93,9.876715667395352,7.377980959110042,7.220517784533094,6.440922629797647
94,9.084869536359184,7.038740525013662,7.659358832525083,5.032321788948552
95,9.262737106229853,5.806094059875613,9.368092643686076,7.4811961095040695
96,9.68982615716947,8.282048017503286,9.97784450245344,6.428129942811216
97,5.425517430598926,9.85575453684143,7.913572246723408,8.673041503552675
98,6.927987962566666,7.810944055322626,9.062369105220858,5.119731326352418
99,5.355174445220011,8.573766382219729,6.634705121683377,7.924139056528954
100,6.053965507750143,5.342252262830084,6.528719787236455,9.707371187530327
101,6.146828885188362,7.088334979084974,7.013518604972801,5.872046335557497
102,7.345536055237893,5.58179242582248,8.362536313368246,7.358247453752977
103,6.342810837268213,8.063979177682551,8.410958446275494,5.457109959085691
104,5.504890534088806,9.692410791070774,6.5761971732472535,8.128409561306764
105,5.837455445470539,8.308888662358193,5.666049620683143,7.752658402981128
106,5.736377817760455,5.384015241572108,8.161981282327542,7.036827621064162
107,9.865383989561492,6.773331024925414,5.641629310943823,7.606885107368706
108,8.796462534592369,7.753316897204257,7.89246254114665,9.482873292345051
109,9.83880732634781,7.0160387806662605,8.467110640281545,5.981471511555335
110,7.198702432539543,9.168220052375862,8.503057481972258,5.112822558526736
1,6.391842408313283,9.073355023549947,8.767360553297983,9.308324423495506
2,8.991465986045934,8.059155100516108,9.364297107828323,7.885585411939532
3,6.631269590205734,6.867289725663526,7.499794959823943,9.453292277309213
4,6.496916868526741,6.276681868816221,8.651245947647856,7.984726117065863
5,6.162529961039156,5.5293715910656465,8.095863676829183,9.050805449798514
6,5.6483948911211765,6.77448841743277,5.933199698988413,7.14836681677574
7,6.28231530508383,7.065862586038598,5.128448224347041,8.749299656441345
8,6.776598742369439,8.379114625520367,6.4227069283846685,9.56520733444928
9,8.369971040728652,8.290799121487868,7.2151685316880965,7.860614818611031
10,5.312824211097258,5.350540698206284,8.085529722143281,5.903925752811897
11,6.052534698326715,6.976296577155789,9.249796652516027,6.343988075150991
12,9.045118201458383,5.90889433608681,5.981228583530828,5.993222884487029
13,5.734609617918854,5.784063526584029,5.627748949492386,6.234285137978665
14,6.7132257326126075,9.13651074868623,9.817399737371638,6.532077246755182
15,9.3232946092907,5.209576083581288,5.540222796882036,7.775668933765942
16,5.774626555717213,7.0959143795106066,7.392455350535946,7.939958147319164
17,5.41368417809095,5.841018278832591,7.927818643966509,7.132498736209305
18,7.422689975400054,9.39665107839237,7.706872104537191,8.077103899104177
19,6.512097556392682,7.785202566375176,5.430160785164716,5.407874628056829
20,7.81704182241927,6.15690318188424,5.285134570018097,5.438941185290799
21,9.019024452417376,7.5121364358318825,5.527417137305179,5.859147301788292
22,5.685742440763716,8.657431798515578,7.927938419363063,7.590387490201724
23,7.9034954227714245,9.790590044597169,7.721724438171606,6.069973393491567
24,7.527543801949319,6.102230021227095,6.168703960183722,6.416422017462887
25,5.720393930065998,9.430908860646726,8.188870709227958,7.00156418086497
26,8.119992427644913,9.671520570837451,9.100337510278248,9.059330620051899
27,6.368202089303859,9.58210272266033,5.207894799232969,5.069310679564301
28,7.439171592720062,8.177071784309549,7.490649717740212,8.246894101183113
29,5.41136162138531,8.149103272173539,8.44655206051345,8.344382655203427
30,7.297920286068115,7.016053165919114,6.261559635348435,8.993278901783182
31,6.532317340214101,8.76198941151894,6.538854526465745,9.663764695301566
32,9.111906055926772,7.6564700917546595,8.06818951494692,5.100689244746449
33,5.284893634986841,8.387190356141472,9.489676467218684,5.768918527566081
34,7.09303637459165,7.1422895192439775,9.049622101514498,9.430856470279966
35,7.2921571206571905,8.657482320215696,7.915651095497918,7.292592810935076
36,8.625030381495593,9.122357588022744,8.651108588786247,7.822953194667317
37,7.871437875451055,5.73218128301408,6.824112351038993,8.315136018615737
38,8.336061685970906,9.16464857787114,8.20482764049379,8.395333022478187
39,8.885246428258782,7.701482658951536,7.330907955637785,9.658702016582541
40,9.311014868290943,9.223329545451122,5.949680682287805,9.984747087058349
41,6.569377483612353,7.156508531705073,8.508691369386286,8.600787304654702
42,7.690113526819514,6.895202426915175,7.78232318674411,6.436106046025754
43,9.200540392196,9.575303662586112,6.793107909767957,9.398762011471717
44,9.947255654825282,6.255846337742007,9.556695950393154,5.246104572703808
45,9.447596555218816,9.221061626430716,5.104670589133667,6.155404264372481
46,6.857336313121884,7.4201028625470205,6.57886575624748,9.486928587318573
47,5.975832586093252,7.570477212756298,5.284406988888232,6.280957572196774
48,7.4469626870329435,6.54234140744742,8.832636581108137,6.103255298108742
49,8.708207259180211,7.865211003095078,8.510537270568964,5.690626465701236
50,7.462845353766488,6.6260559813810564,6.656761093681585,9.295558788234583
51,7.4159043165683425,5.196347071208262,8.378314511035365,7.500291295955433
52,9.191152105409003,6.35999302672178,6.979686130979749,8.374466015270773
53,6.807018895335932,5.031895217032954,8.781268957112172,6.195331920375148
54,9.298973374058228,9.891773935284284,7.270918313683531,8.790202105056082
55,7.034024004758618,9.828736049098737,7.061398639158328,8.800027724810493
56,6.6411655283916975,6.975776487361525,9.673649577441505,6.562990124541501
57,7.269949555998495,8.64185427169823,6.254395499453501,7.053413165051414
58,8.812234793374342,6.729030492052125,5.602236699982827,6.048451387151005
59,5.630010139319971,8.35546578542988,7.922715566297291,9.882805116614522
60,5.982096079360087,9.027150215229895,9.846609061420894,8.228012885292058
61,9.75722412831546,9.733781223461204,6.8891960686359335,9.672719403577577
62,5.877458136906787,7.00106137924836,5.310183818143908,6.516927718145666
63,7.838636589655273,8.91648991478024,6.696526336547837,8.909454564984449
64,7.896572333309689,6.3296422531605945,7.529658271597793,8.829293219423711
65,7.4481223102512235,9.95166151896824,5.8096150331610685,8.458278259332708
66,8.223726242884092,5.128847993821756,8.290511090282461,9.828194876334003
67,6.149133628988093,8.017644032505604,9.988746945051002,6.9677766805315775
68,7.7633113388837405,8.297529908256635,7.258697379907219,5.653586617948786
69,6.860866276234486,8.440227785370645,6.773642783651063,8.358544296220304
70,8.308336298145946,5.601937893945445,7.003520834172333,8.646549002386031
71,5.706117716865747,9.692648917365652,5.575730891976006,7.8753028672940735
72,7.854387084197381,5.905916395250414,9.416368007131119,6.034089465666981
73,5.9263517769166185,8.113767016199205,7.07412827760676,7.522279708346777
74,6.393215315575182,6.113380395615424,6.936372057124206,6.5609486828456465
75,6.093549001617916,6.536082085106354,8.298451364652372,7.137332640833446
76,5.914188899344086,7.732292708640622,7.210167104655618,8.22609287922332
77,9.128554757803336,7.085967092822882,8.24116734403923,8.726073713454173
78,6.428537838304452,5.801128004882531,5.307231450653937,6.161123454506716
79,9.635618909322247,5.8546820121042416,9.068616718611137,7.026626803234767
80,9.849632626725954,7.090723940813998,9.702519764397014,6.345807854958146
81,7.856302349685487,8.786414891377504,8.24382693079693,5.993158069309345
82,5.715005613328632,9.489823234238942,9.772829644294053,8.916936099979193
83,6.872741216897906,5.420638311296914,5.757161571849816,9.546263472184961
84,8.98866131674107,6.965519537797006,7.387080947401769,6.851160928422884
85,6.836953643485352,5.5012278186143835,8.009033669727236,8.756394621868834
86,5.435086091513944,5.082962403162989,7.908683237105933,9.484976446822056
87,7.78392455464094,8.308593413219782,7.007308895445217,9.230621052651157
88,9.225604257480175,8.012247209832939,6.690422046831307,5.914066942696129
89,8.979631935717512,5.8150955690744315,5.634120112752094,9.781459407566807
90,5.875615700651766,6.16906416546532,6.958712252811391,6.883382202147312
91,8.363823072062333,5.118538768222592,5.813304075527426,6.696203305869181
92,6.102521317178235,9.174736028472019,8.671828382461092,5.3121566363889015
93,6.091037672760861,9.873452980242757,6.0441546774729495,7.430868270524416
94,9.370358866525926,5.677297683973454,5.292826526422669,5.545068078204643
95,6.248344763701151,6.1573760688264905,7.761830689086171,6.24269910463713
96,6.316236732590056,9.34204761973467,7.976148663597008,6.584713108836407
97,5.003266953806498,9.632318989780924,9.359565306402526,9.04413161745842
98,9.353345170627588,7.098136914034052,7.884908062088409,9.377443251979482
99,8.962974066045675,5.25311236134537,6.727404268617229,6.512331587307348
100,8.13664467545339,5.1969591684640974,9.015059407631602,9.29349060622287
101,8.751328819694212,7.869749330345052,7.701394465937105,9.286154686848956
102,5.760242837122459,6.964475544465895,5.396401423155959,8.823254751924367
103,7.291617972937877,5.143262137888272,7.829252801566233,5.733475570075908
104,6.756096936743905,7.916261961562784,9.540092727108313,8.451614234503644
105,5.468882631285083,5.056512682945113,6.9815631274911025,9.725120322902843
106,7.43065242607462,8.936859790746364,6.481629009499001,8.412702393835785
107,9.603698251713176,6.532164113516858,5.7173472850901,6.65808424553917
108,5.200295595253472,5.20129001504616,5.757227609676787,7.502896587154156
109,6.457304567468969,7.941761104915766,7.1638574217090945,8.228625216755269
110,6.037704681028517,6.988422072165274,7.978399120807648,7.552852043642518
